Make,Model,Price,Year,Kilometer,Fuel Type,Transmission,Location,Color,Owner,Seller Type,Engine,Max Power,Max Torque,Drivetrain,Length,Width,Height,Seating Capacity,Fuel Tank Capacity,dummy_cat
Hyundai,Creta EX 1.4 CRDi,-0.25903682203445855,0.728749369167916,-0.2752665074809767,Diesel,Manual,Hyderabad,Blue,First,Individual,1396 cc,89 bhp @ 4000 rpm,220 Nm @ 1500 rpm,FWD,-0.026399202354344342,0.09225250103740118,0.5649085174031945,-0.3657576199571435,0.18351383600784246,1
Mercedes-Benz,S-Class S 350 CDI,1.559187753712293,-0.5460943347487199,0.01398372046502217,Diesel,Automatic,Faridabad,White,First,Individual,2987 cc,255 bhp @ 3600 rpm,620 Nm @ 1600 rpm,RWD,2.2115973068903023,0.9985060249502951,-0.705600410167084,-0.3657576199571435,1.1727507873531642,1
Audi,A6 35 TDI Matrix,0.2810707050014245,0.09132751720959799,0.48702694619176684,Diesel,Automatic,Nashik,Blue,Second,Individual,1968 cc,190 bhp @ 3800 rpm,400 Nm @ 1750 rpm,FWD,1.493879164069017,0.8081166291702754,-0.9953656041743404,-0.3657576199571435,1.5024964378016048,1
Hyundai,Verna SX Plus 1.6 CRDi AT,-0.26109830114528254,0.410038443188757,-0.1235802850022367,Diesel,Automatic,Mumbai,Black,First,Individual,1582 cc,126 bhp @ 4000 rpm,260 Nm @ 1500 rpm,FWD,0.3634157633952355,-0.2961418663538391,-0.8467680687860037,-0.3657576199571435,-0.4759774648890387,1
Hyundai,Alcazar Signature (O) 6 STR 2.0 Petrol AT,0.1738737912385775,1.366171221126234,-0.4964578582632111,Petrol,Automatic,Mumbai,Grey,First,Individual,1999 cc,157 bhp @ 6500 rpm,191 Nm @ 4500 rpm,FWD,0.5009975160127342,0.16840825934940906,0.6392072850973628,0.8737175695540458,-0.1462318144405981,1
Honda,Amaze 1.2 V CVT Petrol [2018-2020],-0.3806640895730734,0.728749369167916,-0.5266759997239225,Petrol,Automatic,Pune,Grey,First,Individual,1199 cc,89 bhp @ 6000 rpm,110 Nm @ 4800 rpm,FWD,-0.656982235184547,-0.555071444614666,-0.6535912727811661,-0.3657576199571435,-1.13546876578592,1
Maruti Suzuki,Ertiga VXI CNG,-0.2631597802561065,1.366171221126234,-0.2582517881900356,CNG,Manual,Delhi,White,First,Individual,1373 cc,94 bhp @ 6000 rpm,130 Nm @ 4000 rpm,FWD,0.03321955711323846,-0.555071444614666,0.7135060527915312,2.113192759065235,-0.4759774648890387,1
Honda,Amaze 1.2 S MT Petrol [2018-2020],-0.4495174918745944,0.410038443188757,0.01139748313279912,Petrol,Manual,Delhi,Maroon,First,Individual,1199 cc,89 bhp @ 6000 rpm,110 Nm @ 4800 rpm,FWD,-0.656982235184547,-0.555071444614666,-0.6535912727811661,-0.3657576199571435,-1.13546876578592,1
BMW,3-Series 320d Luxury Line,-0.06938074383865227,-1.183516186707038,0.869211570904886,Diesel,Automatic,Hyderabad,Red,Second,Individual,1995 cc,188 bhp @ 4000 rpm,400 Nm @ 1750 rpm,RWD,0.8059704009815232,0.32833535180462564,-1.188542400179178,-0.3657576199571435,0.3154120961872187,1
Mercedes-Benz,E-Class E 200,0.2810707050014245,-0.227383408769561,0.13579209586886956,Petrol,Automatic,Mumbai,Black,Second,Individual,1991 cc,184 bhp @ 5500 rpm,300 Nm @ 1200 rpm,RWD,1.3700555867132682,0.6558051125462596,-0.8541979455554206,-0.3657576199571435,1.8322420882500454,1
Honda,City VX (O) MT,-0.46312325400603266,-0.5460943347487199,0.32024866770196214,Petrol,Manual,Meerut,Brown,First,Individual,1497 cc,117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,FWD,0.3634157633952355,-0.555071444614666,-0.6981705333976671,-0.3657576199571435,-0.8057231153374792,1
Land Rover,Evoque SE,0.7139813182744605,-0.227383408769561,-0.4113842618085055,Diesel,Automatic,Delhi,Blue,First,Individual,2179 cc,188 bhp @ 3500 rpm,420 Nm @ 1750 rpm,AWD,0.42074149365252667,1.006121600781496,0.3420122143206895,-0.3657576199571435,0.3154120961872187,1
Honda,WR-V VX MT Petrol,-0.3703571063147757,0.410038443188757,-0.19019291102627112,Petrol,Manual,Chennai,Maroon,First,Individual,1199 cc,89 bhp @ 6000 rpm,110 Nm @ 4800 rpm,FWD,-0.6478101183433804,-0.25806398719783513,0.08939640416051721,-0.3657576199571435,-0.8057231153374792,1
Audi,Q5 2.0 TDI quattro Premium Plus,-0.09411849316854004,-1.502227112686197,-0.22422234960815335,Diesel,Automatic,Raipur,Black,First,Individual,1968 cc,174 bhp @ 4200 rpm,380 Nm @ 1750 rpm,AWD,0.7967982841403566,0.9908904491190943,0.47574999617019254,-0.3657576199571435,1.5024964378016048,1
Mahindra,XUV300 1.5 W6 [2019-2020],-0.31675823713753,1.047460295147075,0.07183376605422194,Diesel,Manual,Agra,White,First,Individual,1497 cc,115 bhp @ 3750 rpm,300 Nm @ 1500 rpm,FWD,-0.656982235184547,0.4044911101166335,0.28257320016535487,-0.3657576199571435,-0.673824855158103,1
Jaguar,XF Prestige Diesel CBU,0.8376700649238994,0.728749369167916,-0.6751124108180927,Diesel,Automatic,Delhi,Silver,Second,Individual,1999 cc,177 bhp @ 4000 rpm,430 Nm @ 1750 rpm,RWD,1.8011450782480976,2.460696584540847,-0.9805058506355068,-0.3657576199571435,0.9089542669944117,1
Mercedes-Benz,C-Class C200 Progressive,1.332425051521655,1.366171221126234,-0.6938286020381279,Petrol,Automatic,Pune,Blue,First,Individual,1991 cc,201 bhp @ 5800 rpm,300 Nm @ 1200 rpm,RWD,0.9275009491269804,0.3207197759734248,-1.0919540021767593,-0.3657576199571435,0.9089542669944117,1
Jeep,Compass Model S (O) Diesel 4x4 AT,0.5078334071920624,1.366171221126234,-0.2582517881900356,Diesel,Automatic,Pune,White,First,Individual,1956 cc,168 bhp @ 3750 rpm,350 Nm @ 1750 rpm,AWD,0.2831597410350279,0.3816443826230312,0.3791615981677737,-0.3657576199571435,0.513259486456283,1
Toyota,Fortuner 3.0 4x4 MT,-0.1765776576014993,-1.502227112686197,1.1539699129580765,Diesel,Manual,Ludhiana,Gold,Second,Individual,2982 cc,169 bhp @ 3600 rpm,343 Nm @ 1400 rpm,AWD,0.9710685041225218,0.5491870509094485,1.9394357197453087,2.113192759065235,1.8322420882500454,1
Toyota,Etios Liva GD,-0.45075437934108875,-0.5460943347487199,0.38830754486572655,Diesel,Manual,Pune,White,First,Individual,1364 cc,67 bhp @ 3800 rpm,170 Nm @ 1800 rpm,FWD,-1.1614486614487092,-0.555071444614666,-0.5867223818564146,-0.3657576199571435,-0.4759774648890387,1
Mahindra,XUV500 W10,-0.09411849316854004,0.410038443188757,-0.054075156698742265,Diesel,Manual,Chennai,Maroon,First,Individual,2179 cc,138 bhp @ 3750 rpm,330 Nm @ 1600 rpm,FWD,0.6959049988875242,0.929965842469488,1.4564937297332146,2.113192759065235,1.1727507873531642,1
Hyundai,i10 Asta 1.2 AT with Sunroof,-0.5744431259905276,-1.183516186707038,-0.10986642125373816,Petrol,Automatic,Thane,Silver,Second,Individual,1197 cc,80@5200,111@4000,FWD,-1.6429847956099548,-1.3166290277347448,-0.2895273110797413,-0.3657576199571435,-1.13546876578592,1
Mahindra,XUV500 W10 AT,-0.21780723981797892,0.09132751720959799,-0.1992107122504699,Diesel,Automatic,Delhi,Black,First,Individual,2179 cc,138 bhp @ 3750 rpm,330 Nm @ 1600 rpm,FWD,0.6959049988875242,0.929965842469488,1.4564937297332146,2.113192759065235,1.1727507873531642,1
Mahindra,Scorpio VLX 2WD Airbag BS-IV,-0.45075437934108875,-1.183516186707038,1.9876911582141907,Diesel,Manual,Salem,White,Third,Individual,2179 cc,120 bhp @ 4000 rpm,290 Nm @ 1800 rpm,RWD,0.34048547129231904,0.37402880679183037,2.868170315922413,3.3526679485764244,0.513259486456283,1
Land Rover,Range Rover Sport SDV6 HSE,1.5076507759416933,-0.864805260727879,0.45636642202949096,Diesel,Automatic,Delhi,White,Second,Individual,2993 cc,289 bhp @ 4000 rpm,600 Nm @ 2000 rpm,AWD,1.3700555867132682,2.3236162195792325,1.4193443458861303,-0.3657576199571435,1.634394697980981,1
Honda,City ZX CVT Petrol [2017-2019],-0.23924662257054832,0.410038443188757,-0.8027228055001511,Petrol,Automatic,Mumbai,Silver,First,Corporate,1497 cc,117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,FWD,0.3634157633952355,-0.555071444614666,-0.6981705333976671,-0.3657576199571435,-0.8057231153374792,1
Audi,A4 1.8 TFSI Multitronic Premium Plus,1.0438179760062976,1.366171221126234,-0.6155608932997988,Petrol,Automatic,Mumbai,White,First,Individual,1798 cc,170 bhp @ 3800 rpm,320 Nm @ 1400 rpm,FWD,0.9618963872813552,0.4425689892726375,-1.2034021537180117,-0.3657576199571435,0.7111068767253473,1
Honda,Brio S MT,-0.5579512931039358,-0.864805260727879,-0.37735482322662334,Petrol,Manual,Kharar,White,First,Individual,1198 cc,87 bhp @ 6000 rpm,109 Nm @ 4500 rpm,FWD,-1.5397984811468308,-0.6693050820826778,-0.6610211495505829,-0.3657576199571435,-1.13546876578592,1
Chevrolet,Cruze LTZ AT,-0.5125987526658082,-0.864805260727879,0.3417722876050026,Diesel,Automatic,Delhi,White,Second,Individual,1998 cc,164 bhp @ 3800 rpm,380 Nm @ 2000 rpm,FWD,0.723421349411024,0.15317710768700749,-0.8319083152471701,-0.3657576199571435,0.513259486456283,1
Hyundai,Creta SX 1.6 CRDi,-0.20337688604221105,0.728749369167916,-0.10511931457156559,Diesel,Manual,Jalandhar,White,First,Individual,1582 cc,126 bhp @ 4000 rpm,260 Nm @ 1500 rpm,FWD,-0.026399202354344342,0.09225250103740118,0.5649085174031945,-0.3657576199571435,0.18351383600784246,1
Maruti Suzuki,Ertiga VDI SHVS,-0.40952479712460915,0.09132751720959799,-0.19019291102627112,Diesel,Manual,Delhi,White,First,Individual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,FWD,0.03321955711323846,-0.555071444614666,0.7135060527915312,2.113192759065235,-0.4759774648890387,1
Mercedes-Benz,GLA 200 CDI Sport,0.30168549610966433,0.09132751720959799,-0.47944313897227,Diesel,Automatic,Mumbai,White,Second,Individual,2143 cc,134 bhp @ 3600 rpm,300 Nm @ 1600 rpm,FWD,0.31067609155852766,0.2750263209862201,-0.705600410167084,-0.3657576199571435,-0.1462318144405981,1
Hyundai,Sonata 2.0 CRDi,-0.6156727082070073,-2.458359890623674,1.4772495794859575,Diesel,Manual,Yamunanagar,Silver,Third,Individual,1991 cc,142@4000,323@2000,FWD,1.188906279100228,0.4882624442598422,-0.7724693010918354,-0.3657576199571435,1.1727507873531642,1
Maruti Suzuki,DZire VXi AMT,-0.42189367178955306,0.410038443188757,0.2661078309181875,Petrol,Automatic,Mumbai,Silver,First,Individual,1197 cc,82 bhp @ 6000 rpm,113 Nm @ 4200 rpm,FWD,-0.656982235184547,-0.2504484113666343,-0.5495729980093305,-0.3657576199571435,-1.0035705056065436,1
Toyota,Innova 2.8 ZX AT 7 STR [2016-2020],0.19861154056846528,0.410038443188757,0.0650278783378455,Diesel,Automatic,Pune,Grey,First,Individual,2755 cc,172 bhp @ 3400 rpm,360 Nm @ 1200 rpm,RWD,1.039859380431271,0.47303129259744064,1.5307924974273828,2.113192759065235,0.18351383600784246,1
Honda,Amaze 1.5 VX CVT Diesel,-0.31675823713753,1.047460295147075,-0.24123706889909446,Diesel,Automatic,Ludhiana,White,First,Individual,1498 cc,79 bhp @ 3600 rpm,160 Nm @ 1750 rpm,FWD,-0.656982235184547,-0.555071444614666,-0.6535912727811661,-0.3657576199571435,-1.13546876578592,1
Toyota,Innova ZX 2.7 AT 7 STR,0.3627052777900542,1.684882147105393,-0.6997837537899573,Petrol,Automatic,Delhi,Black,First,Individual,2694 cc,164 bhp @ 5200 rpm,245 Nm @ 4000 rpm,RWD,1.039859380431271,0.47303129259744064,1.5307924974273828,2.113192759065235,0.8430051369047236,1
Honda,Jazz VX Petrol,-0.46724621222768065,0.09132751720959799,-0.49475638633411695,Petrol,Manual,Mumbai,Silver,First,Individual,1199 cc,89 bhp @ 6000 rpm,110 Nm @ 4800 rpm,FWD,-0.7487034035962129,-0.5626870204458667,-0.33410657169624225,-0.3657576199571435,-0.8057231153374792,1
Ford,Aspire Titanium 1.2 Ti-VCT,-0.5290909978482222,0.09132751720959799,-0.5134725775541522,Petrol,Manual,Delhi,White,First,Individual,1196 cc,87 bhp @ 6300 rpm,112 Nm @ 4000 rpm,FWD,-0.656982235184547,-0.555071444614666,-0.4752742303151621,-0.3657576199571435,-0.673824855158103,1
Maruti Suzuki,Swift VDi,-0.5868120006554716,-2.458359890623674,2.2429119475783073,Diesel,Manual,Coimbatore,Grey,First,Individual,1248 cc,75@4000,190@2000,FWD,-1.195844099603084,-0.5931493237706699,-0.4381248464680779,-0.3657576199571435,-0.6078757250684149,1
Maruti Suzuki,Ciaz Delta 1.5 Diesel,-0.3332500700241218,0.728749369167916,0.38830754486572655,Diesel,Manual,Hyderabad,White,First,Individual,1498 cc,94 bhp @ 4000 rpm,225 Nm @ 1500 rpm,FWD,0.4780672239098178,-0.2885262905226383,-0.7724693010918354,-0.3657576199571435,-0.6078757250684149,1
Maruti Suzuki,Celerio VXi,-0.47549212867097657,1.047460295147075,-0.10511931457156559,Petrol,Manual,Hyderabad,White,First,Individual,998 cc,67 bhp @ 6000 rpm,90 Nm @ 3500 rpm,FWD,-1.344890998272041,-1.2785511485787409,-0.21522854338557296,-0.3657576199571435,-1.13546876578592,1
Toyota,Urban Cruiser Premium Grade AT,-0.2755286549210504,1.366171221126234,-0.8723130074001002,Petrol,Automatic,Varanasi,White,First,Individual,1462 cc,103 bhp @ 6000 rpm,138 Nm @ 4400 rpm,FWD,-0.656982235184547,0.16840825934940906,0.3791615981677737,-0.3657576199571435,-0.27813007461997435,1
Hyundai,Creta E Plus 1.4 CRDI,-0.30026640425093815,0.728749369167916,-0.5134725775541522,Diesel,Manual,Ahmedabad,Orange,First,Individual,1396 cc,89 bhp @ 4000 rpm,224 Nm @ 1500 rpm,FWD,-0.026399202354344342,0.09225250103740118,0.30486283047360535,-0.3657576199571435,0.513259486456283,1
Audi,A3 35 TDI Premium Plus,0.35940691121273577,1.047460295147075,-0.27564083130537737,Diesel,Automatic,Chandigarh,Blue,Second,Individual,1968 cc,141 bhp @ 3500 rpm,320 Nm @ 1750 rpm,FWD,0.40010423075990187,0.2141017143366138,-1.285130798181597,-0.3657576199571435,-0.1462318144405981,1
Mahindra,XUV500 W8 AWD [2015-2017],-0.2961434460292902,-0.227383408769561,-0.3433253846447411,Diesel,Manual,Rudrapur,White,First,Individual,2179 cc,138 bhp @ 3750 rpm,330 Nm @ 1600 rpm,AWD,0.6959049988875242,0.929965842469488,1.4564937297332146,2.113192759065235,1.1727507873531642,1
Hyundai,i10 1.1L iRDE ERA Special Edition,-0.6033042458378856,-1.502227112686197,-0.5823141318052999,Petrol,Manual,Patna,White,First,Individual,1086 cc,68 bhp @ 5500 rpm,99.081 Nm @ 4500 rpm,FWD,-1.597124211404122,-1.3166290277347448,-0.2895273110797413,-0.3657576199571435,-1.13546876578592,1
Hyundai,Verna Fluidic 1.6 VTVT SX AT,-0.4618863665395383,-0.5460943347487199,0.08544554148697482,Petrol,Automatic,Navi Mumbai,Silver,First,Individual,1591 cc,121 bhp @ 6300 rpm,158 Nm @ 4200 rpm,FWD,0.20290371867482027,-0.5169935654586619,-0.8467680687860037,-0.3657576199571435,-0.6078757250684149,1
Hyundai,Elite i20 Asta 1.4 (O) CRDi,-0.4775536077818005,-0.227383408769561,0.45636642202949096,Diesel,Manual,Ambala Cantt,White,Second,Individual,1396 cc,89 bhp @ 4000 rpm,220 Nm @ 1500 rpm,FWD,-0.6799125272874635,-0.25806398719783513,-0.6238717657034988,-0.3657576199571435,-0.8057231153374792,1
Audi,A4 2.0 TDI (177bhp) Premium,-0.30645084158341007,-1.820938038665356,0.37129282557478543,Diesel,Automatic,Lucknow,Silver,First,Individual,1968 cc,177 bhp @ 4200 rpm,380 Nm @ 1750 rpm,FWD,0.9618963872813552,0.4425689892726375,-1.2034021537180117,-0.3657576199571435,0.7111068767253473,1
Audi,A3 35 TDI Premium,0.36352986943438376,0.09132751720959799,0.18413091337443324,Diesel,Automatic,Chennai,Blue,First,Individual,1968 cc,141 bhp @ 3500 rpm,320 Nm @ 1750 rpm,FWD,0.40010423075990187,0.2141017143366138,-1.285130798181597,-0.3657576199571435,-0.1462318144405981,1
Skoda,Rapid Ambition 1.6 TDI CR MT,-0.40127888068131323,-0.227383408769561,1.0867277423202772,Diesel,Manual,Hyderabad,Silver,First,Individual,1598 cc,105 bhp @ 4400 rpm,250 Nm @ 2500 rpm,FWD,0.23959218603948662,-0.5246091412898628,-0.9136369597107552,-0.3657576199571435,0.18351383600784246,1
Hyundai,Grand i10 Asta 1.2 Kappa VTVT,-0.5043528362225123,0.09132751720959799,-0.10511931457156559,Petrol,Manual,Delhi,Silver,First,Individual,1197 cc,81 bhp @ 6000 rpm,114 Nm @ 4000 rpm,FWD,-1.1843789535516256,-0.8216165987066936,-0.5124236141622462,-0.3657576199571435,-0.6078757250684149,1
Audi,A3 40 TFSI Premium Plus + sunroof,0.30168549610966433,0.410038443188757,-0.1682439231409571,Petrol,Automatic,Pune,Blue,First,Individual,1798 cc,178 bhp @ 5100 rpm,250 Nm @ 150 rpm,FWD,0.40010423075990187,0.2141017143366138,-1.285130798181597,-0.3657576199571435,-0.1462318144405981,1
Mercedes-Benz,C-Class C 220 CDI Avantgarde,0.4666038249755828,-0.227383408769561,-0.78570808620921,Diesel,Automatic,Delhi,White,First,Individual,2143 cc,168 bhp @ 3000 rpm,400 Nm @ 1400 rpm,RWD,0.9275009491269804,0.3207197759734248,-1.0919540021767593,-0.3657576199571435,0.9089542669944117,1
Mahindra,Scorpio S10,-0.3270656326916499,-0.227383408769561,1.6473967723953686,Diesel,Manual,Lucknow,White,First,Individual,2179 cc,120 bhp @ 4000 rpm,280 Nm @ 1800 rpm,RWD,0.40010423075990187,0.39687553428543276,3.016767851310749,3.3526679485764244,0.513259486456283,1
Toyota,Fortuner 3.0 4x2 AT,-0.2652212593669305,-1.183516186707038,1.222028790121841,Diesel,Automatic,Delhi,White,First,Individual,2982 cc,169 bhp @ 3600 rpm,360 Nm @ 1400 rpm,RWD,0.9710685041225218,0.5491870509094485,1.9394357197453087,2.113192759065235,1.8322420882500454,1
Mercedes-Benz,E-Class E 350 d Exclusive [2017-2019],1.8581022247817702,0.728749369167916,-0.18884874820228678,Diesel,Automatic,Pune,Silver,First,Individual,2987 cc,255 bhp @ 3400 rpm,620 Nm @ 1600 rpm,RWD,1.791972961406931,0.7014985675334643,-0.705600410167084,-0.3657576199571435,1.8322420882500454,1
Audi,A6 2.0 TDI Premium,-0.08999553494689208,-0.864805260727879,0.2692045098291388,Diesel,Automatic,Mohali,Blue,First,Individual,1968 cc,177 bhp @ 3750 rpm,380 Nm @ 1750 rpm,FWD,1.4526046382837674,0.8081166291702754,-0.9953656041743404,-0.3657576199571435,0.8430051369047236,1
Mitsubishi,Pajero SFX 2.8,-0.45075437934108875,-1.820938038665356,-0.22422234960815335,Diesel,Manual,Mirzapur,White,Second,Individual,2835 cc,118 bhp @ 4000 rpm,292 Nm @ 2000 rpm,AWD,1.085719964637104,0.054174621881397225,2.3109295582161504,-0.3657576199571435,2.6236316493263026,1
Toyota,Etios G,-0.5744431259905276,-1.820938038665356,0.8195796347332108,Petrol,Manual,Pune,Red,Third,Individual,1496 cc,90 bhp @ 5600 rpm,132 Nm @ 3000 rpm,FWD,-0.03786434840580257,-0.555071444614666,-0.5867223818564146,-0.3657576199571435,-0.4759774648890387,1
Mahindra,Marazzo M6 Plus 8 STR,-0.09617997227936403,1.366171221126234,-0.280370923268259,Diesel,Manual,Chennai,White,First,Individual,1497 cc,121 bhp @ 3500 rpm,300 Nm @ 1750 rpm,FWD,0.6959049988875242,0.7471920225206691,1.3747650852696294,3.3526679485764244,-0.4759774648890387,1
Audi,A6 3.0 TDI quattro Premium,-0.02815116162217265,-1.502227112686197,3.178721508580068,Diesel,Automatic,Lucknow,White,First,Individual,2967 cc,245 bhp @ 4000 rpm,500 Nm @ 1400 rpm,AWD,1.4526046382837674,0.8081166291702754,-0.9953656041743404,-0.3657576199571435,1.5024964378016048,1
Audi,A3 35 TDI Premium,0.03369321170254678,-0.864805260727879,0.3973083313706344,Diesel,Automatic,Pune,Blue,First,Individual,1968 cc,141 bhp @ 3500 rpm,320 Nm @ 1750 rpm,FWD,0.40010423075990187,0.2141017143366138,-1.285130798181597,-0.3657576199571435,-0.1462318144405981,1
Toyota,Innova 2.5 VX 7 STR BS-III,-0.1765776576014993,-0.864805260727879,0.5414400184841965,Diesel,Manual,Bangalore,Silver,Second,Individual,2494 cc,100 bhp @ 3600 rpm,200 Nm @ 1400 rpm,RWD,0.6959049988875242,-0.06005901558661461,1.2707468104977937,2.113192759065235,0.18351383600784246,1
Nissan,Terrano XL D Plus,-0.46106177489520866,-0.227383408769561,0.779646088557372,Diesel,Manual,Chennai,White,First,Individual,1461 cc,84 bhp @ 3750 rpm,200 Nm @ 1900 rpm,FWD,0.11347557947344607,0.41210668594783434,0.6094877780196956,-0.3657576199571435,-0.1462318144405981,1
Hyundai,Grand i10 Asta AT 1.2 Kappa VTVT [2013-2016],-0.5286782897302352,-0.864805260727879,-0.25894939168096415,Petrol,Automatic,Delhi,White,Second,Individual,1197 cc,79 bhp @ 6000 rpm,112 Nm @ 4000 rpm,FWD,-1.1843789535516256,-0.8216165987066936,-0.5124236141622462,-0.3657576199571435,-0.6078757250684149,1
Toyota,Fortuner 2.8 4x4 AT [2016-2020],1.0644327671145375,1.366171221126234,0.11607203621066882,Diesel,Automatic,Chandigarh,White,First,Individual,2755 cc,174 bhp @ 3400 rpm,450 Nm @ 1600 rpm,AWD,1.17744113304877,0.6634206883774604,1.827987568204056,2.113192759065235,1.8322420882500454,1
Datsun,Go T (O),-0.5971193962095914,0.09132751720959799,-0.44541370039038775,Petrol,Manual,Lucknow,Silver,First,Individual,1198 cc,67 bhp @ 5000 rpm,104 Nm @ 4000 rpm,FWD,-1.1385183693457928,-1.0120059944867132,-0.7724693010918354,-0.3657576199571435,-1.13546876578592,1
Hyundai,Creta SX 1.4 Turbo 7 DCT,0.07945804796283916,1.684882147105393,-0.8826919861675743,Petrol,Automatic,Delhi,Black,First,Individual,1353 cc,138 bhp @ 6000 rpm,242 Nm @ 1500 rpm,FWD,0.04239167395440504,0.16840825934940906,0.3420122143206895,-0.3657576199571435,-0.1462318144405981,1
BMW,X5 xDrive30d xLine,2.8373048024231613,1.047460295147075,-0.5356597715095394,Diesel,Automatic,Mumbai,Blue,First,Individual,2993 cc,262 bhp @ 4000 rpm,620 Nm @ 1500 rpm,AWD,1.468655842755809,1.798141487226378,1.159298658956541,-0.3657576199571435,1.8322420882500454,1
Mercedes-Benz,C-Class C 220d Progressive [2018-2019],0.899514438248619,0.728749369167916,-0.3433253846447411,Diesel,Automatic,Delhi,Beige,First,Individual,1950 cc,192 bhp @ 3800 rpm,400 Nm @ 1600 rpm,RWD,0.9275009491269804,0.3207197759734248,-1.0919540021767593,-0.3657576199571435,0.9089542669944117,1
Volvo,V40 D3 R-Design,0.11615237613550602,-0.227383408769561,-0.8027228055001511,Diesel,Automatic,Mumbai,Red,First,Individual,1984 cc,150 bhp @ 3500 rpm,350 Nm @ 1500 rpm,FWD,0.20290371867482027,0.11509922853100354,-0.9730759738660899,-0.3657576199571435,0.513259486456283,1
Hyundai,Santro Sportz AMT [2018-2020],-0.5167217108874562,0.728749369167916,-0.5815314547179167,Petrol,Automatic,Kolkata,Gold,First,Individual,1086 cc,68 bhp @ 5500 rpm,99 Nm @ 4500 rpm,FWD,-1.5397984811468308,-0.9358502361747054,-0.21522854338557296,-0.3657576199571435,-1.13546876578592,1
